group_id,pair_index,pair_seed,world_order,world_name,exp_name,exp_id,seed,status,return_code,qc_config_match,config_fingerprint,run_meta_path,agent_count,stage_mode,stage_days,stage_count,decision_interval_minutes,decision_intervals_per_day,total_days,opportunities_per_agent,opportunities_total,started_at,finished_at,command
digital_friction_parallel_20260311_002952,0,101,0,baseline_low_friction,digital_friction_parallel_digital_friction_parallel_20260311_002952_p000_baseline_low_friction_20260311_002952,0ab03044-dd76-4f66-b916-6f54a17d348f,101,ok,0,1,96afe698bae10d6d,/Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/analysis/run_meta_digital_friction_parallel_20260311_002952_p000_w00.json,6,single,1,1,30,48,1,48,288,2026-03-11T00:29:52,2026-03-11T01:09:25,/opt/anaconda3/envs/agent_env/bin/python /Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/main.py
digital_friction_parallel_20260311_002952,0,101,1,high_friction_low_assist,digital_friction_parallel_digital_friction_parallel_20260311_002952_p000_high_friction_low_assist_20260311_010925,5acbdf3b-b362-44cc-a94e-639df496280c,101,ok,0,1,96afe698bae10d6d,/Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/analysis/run_meta_digital_friction_parallel_20260311_002952_p000_w01.json,6,single,1,1,30,48,1,48,288,2026-03-11T01:09:25,2026-03-11T01:54:06,/opt/anaconda3/envs/agent_env/bin/python /Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/main.py
digital_friction_parallel_20260311_002952,0,101,2,low_friction_high_assist,digital_friction_parallel_digital_friction_parallel_20260311_002952_p000_low_friction_high_assist_20260311_015406,df032cbf-0304-4f74-9d0f-a9e6351a8d29,101,ok,0,1,96afe698bae10d6d,/Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/analysis/run_meta_digital_friction_parallel_20260311_002952_p000_w02.json,6,single,1,1,30,48,1,48,288,2026-03-11T01:54:06,2026-03-11T02:29:53,/opt/anaconda3/envs/agent_env/bin/python /Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/main.py
digital_friction_parallel_20260311_002952,1,102,0,baseline_low_friction,digital_friction_parallel_digital_friction_parallel_20260311_002952_p001_baseline_low_friction_20260311_022953,a11f4c49-0147-4f4c-806d-e838ca10ff0b,102,ok,0,1,96afe698bae10d6d,/Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/analysis/run_meta_digital_friction_parallel_20260311_002952_p001_w00.json,6,single,1,1,30,48,1,48,288,2026-03-11T02:29:53,2026-03-11T03:05:08,/opt/anaconda3/envs/agent_env/bin/python /Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/main.py
digital_friction_parallel_20260311_002952,1,102,1,high_friction_low_assist,digital_friction_parallel_digital_friction_parallel_20260311_002952_p001_high_friction_low_assist_20260311_030508,df90190a-6b3f-4f44-8ef8-8994831b25fb,102,ok,0,1,96afe698bae10d6d,/Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/analysis/run_meta_digital_friction_parallel_20260311_002952_p001_w01.json,6,single,1,1,30,48,1,48,288,2026-03-11T03:05:08,2026-03-11T03:44:01,/opt/anaconda3/envs/agent_env/bin/python /Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/main.py
digital_friction_parallel_20260311_002952,1,102,2,low_friction_high_assist,digital_friction_parallel_digital_friction_parallel_20260311_002952_p001_low_friction_high_assist_20260311_034401,63e86c54-c01b-4fdd-8ed0-cf5e00833050,102,ok,0,1,96afe698bae10d6d,/Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/analysis/run_meta_digital_friction_parallel_20260311_002952_p001_w02.json,6,single,1,1,30,48,1,48,288,2026-03-11T03:44:01,2026-03-11T04:18:43,/opt/anaconda3/envs/agent_env/bin/python /Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/main.py
digital_friction_parallel_20260311_002952,2,103,0,baseline_low_friction,digital_friction_parallel_digital_friction_parallel_20260311_002952_p002_baseline_low_friction_20260311_041843,62b1a5e8-dbc9-419d-b65f-856081bb136d,103,ok,0,1,96afe698bae10d6d,/Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/analysis/run_meta_digital_friction_parallel_20260311_002952_p002_w00.json,6,single,1,1,30,48,1,48,288,2026-03-11T04:18:43,2026-03-11T04:54:05,/opt/anaconda3/envs/agent_env/bin/python /Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/main.py
digital_friction_parallel_20260311_002952,2,103,1,high_friction_low_assist,digital_friction_parallel_digital_friction_parallel_20260311_002952_p002_high_friction_low_assist_20260311_045405,47ce311d-2cc3-404a-9289-00ed30f32b99,103,ok,0,1,96afe698bae10d6d,/Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/analysis/run_meta_digital_friction_parallel_20260311_002952_p002_w01.json,6,single,1,1,30,48,1,48,288,2026-03-11T04:54:05,2026-03-11T05:31:33,/opt/anaconda3/envs/agent_env/bin/python /Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/main.py
digital_friction_parallel_20260311_002952,2,103,2,low_friction_high_assist,digital_friction_parallel_digital_friction_parallel_20260311_002952_p002_low_friction_high_assist_20260311_053133,36d74e33-dd04-448f-bdfb-ab0737af4d58,103,ok,0,1,96afe698bae10d6d,/Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/analysis/run_meta_digital_friction_parallel_20260311_002952_p002_w02.json,6,single,1,1,30,48,1,48,288,2026-03-11T05:31:33,2026-03-11T06:04:09,/opt/anaconda3/envs/agent_env/bin/python /Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/main.py
digital_friction_parallel_20260311_002952,3,104,0,baseline_low_friction,digital_friction_parallel_digital_friction_parallel_20260311_002952_p003_baseline_low_friction_20260311_060409,a3d50392-0445-4c06-b668-1e4caf06ee85,104,ok,0,1,96afe698bae10d6d,/Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/analysis/run_meta_digital_friction_parallel_20260311_002952_p003_w00.json,6,single,1,1,30,48,1,48,288,2026-03-11T06:04:09,2026-03-11T06:41:12,/opt/anaconda3/envs/agent_env/bin/python /Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/main.py
digital_friction_parallel_20260311_002952,3,104,1,high_friction_low_assist,digital_friction_parallel_digital_friction_parallel_20260311_002952_p003_high_friction_low_assist_20260311_064112,121f56fc-2c6d-460f-9b59-3aed5e0a380b,104,ok,0,1,96afe698bae10d6d,/Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/analysis/run_meta_digital_friction_parallel_20260311_002952_p003_w01.json,6,single,1,1,30,48,1,48,288,2026-03-11T06:41:12,2026-03-11T07:20:44,/opt/anaconda3/envs/agent_env/bin/python /Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/main.py
digital_friction_parallel_20260311_002952,3,104,2,low_friction_high_assist,digital_friction_parallel_digital_friction_parallel_20260311_002952_p003_low_friction_high_assist_20260311_072044,0c665caf-7728-4e4b-bb07-f22e2bc9a1e8,104,ok,0,1,96afe698bae10d6d,/Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/analysis/run_meta_digital_friction_parallel_20260311_002952_p003_w02.json,6,single,1,1,30,48,1,48,288,2026-03-11T07:20:44,2026-03-11T07:55:14,/opt/anaconda3/envs/agent_env/bin/python /Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/main.py
