group_id,pair_index,pair_seed,world_order,world_name,exp_name,exp_id,seed,status,return_code,qc_config_match,config_fingerprint,run_meta_path,agent_count,stage_mode,stage_days,stage_count,decision_interval_minutes,decision_intervals_per_day,total_days,opportunities_per_agent,opportunities_total,started_at,finished_at,command
exp_20260416_allhybrid1,0,101,0,baseline_low_friction,digital_friction_parallel_exp_20260416_allhybrid1_p000_baseline_low_friction_20260416_004715,e875c377-6e80-4ef0-a7ac-d2db742b89ac,101,ok,0,1,5bbecce286fc88e7,/Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/analysis/run_meta_exp_20260416_allhybrid1_p000_w00.json,10,single,7,1,15,96,7,672,6720,2026-04-16T00:47:15,2026-04-16T00:59:02,/opt/anaconda3/envs/agent_env/bin/python /Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/main.py
exp_20260416_allhybrid1,0,101,1,high_friction_low_assist,digital_friction_parallel_exp_20260416_allhybrid1_p000_high_friction_low_assist_20260416_005902,d7d29623-b663-4b65-af11-c28c4469f046,101,ok,0,1,5bbecce286fc88e7,/Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/analysis/run_meta_exp_20260416_allhybrid1_p000_w01.json,10,single,7,1,15,96,7,672,6720,2026-04-16T00:59:02,2026-04-16T01:11:09,/opt/anaconda3/envs/agent_env/bin/python /Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/main.py
exp_20260416_allhybrid1,0,101,2,high_friction_high_assist,digital_friction_parallel_exp_20260416_allhybrid1_p000_high_friction_high_assist_20260416_011109,a5a2ccac-816a-4392-806e-f33c98c2cbb6,101,ok,0,1,5bbecce286fc88e7,/Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/analysis/run_meta_exp_20260416_allhybrid1_p000_w02.json,10,single,7,1,15,96,7,672,6720,2026-04-16T01:11:09,2026-04-16T01:22:50,/opt/anaconda3/envs/agent_env/bin/python /Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/main.py
exp_20260416_allhybrid1,0,101,3,low_friction_high_assist,digital_friction_parallel_exp_20260416_allhybrid1_p000_low_friction_high_assist_20260416_012250,d2ebade5-f1ec-44f6-bac3-e7676015edbe,101,ok,0,1,5bbecce286fc88e7,/Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/analysis/run_meta_exp_20260416_allhybrid1_p000_w03.json,10,single,7,1,15,96,7,672,6720,2026-04-16T01:22:50,2026-04-16T01:33:19,/opt/anaconda3/envs/agent_env/bin/python /Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/main.py
exp_20260416_allhybrid1,1,201,0,baseline_low_friction,digital_friction_parallel_exp_20260416_allhybrid1_p001_baseline_low_friction_20260416_013319,64dc4f1e-1adf-49ce-a593-46dca32b3341,201,ok,0,1,5bbecce286fc88e7,/Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/analysis/run_meta_exp_20260416_allhybrid1_p001_w00.json,10,single,7,1,15,96,7,672,6720,2026-04-16T01:33:19,2026-04-16T01:44:33,/opt/anaconda3/envs/agent_env/bin/python /Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/main.py
exp_20260416_allhybrid1,1,201,1,high_friction_low_assist,digital_friction_parallel_exp_20260416_allhybrid1_p001_high_friction_low_assist_20260416_014433,c3537503-5217-4f05-9bd5-e6f9dea7300f,201,ok,0,1,5bbecce286fc88e7,/Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/analysis/run_meta_exp_20260416_allhybrid1_p001_w01.json,10,single,7,1,15,96,7,672,6720,2026-04-16T01:44:33,2026-04-16T01:55:47,/opt/anaconda3/envs/agent_env/bin/python /Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/main.py
exp_20260416_allhybrid1,1,201,2,high_friction_high_assist,digital_friction_parallel_exp_20260416_allhybrid1_p001_high_friction_high_assist_20260416_015547,95d0fecf-0b4f-4a3a-bd7c-55d45c2351c7,201,ok,0,1,5bbecce286fc88e7,/Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/analysis/run_meta_exp_20260416_allhybrid1_p001_w02.json,10,single,7,1,15,96,7,672,6720,2026-04-16T01:55:47,2026-04-16T03:23:23,/opt/anaconda3/envs/agent_env/bin/python /Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/main.py
exp_20260416_allhybrid1,1,201,3,low_friction_high_assist,digital_friction_parallel_exp_20260416_allhybrid1_p001_low_friction_high_assist_20260416_032323,79631a87-a4da-4178-9b6a-977b3a14abb6,201,ok,0,1,5bbecce286fc88e7,/Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/analysis/run_meta_exp_20260416_allhybrid1_p001_w03.json,10,single,7,1,15,96,7,672,6720,2026-04-16T03:23:23,2026-04-16T04:04:36,/opt/anaconda3/envs/agent_env/bin/python /Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/main.py
exp_20260416_allhybrid1,2,301,0,baseline_low_friction,digital_friction_parallel_exp_20260416_allhybrid1_p002_baseline_low_friction_20260416_040436,81a7ab95-4d6a-477c-a25e-5bfd9f4d3380,301,ok,0,1,5bbecce286fc88e7,/Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/analysis/run_meta_exp_20260416_allhybrid1_p002_w00.json,10,single,7,1,15,96,7,672,6720,2026-04-16T04:04:36,2026-04-16T04:16:10,/opt/anaconda3/envs/agent_env/bin/python /Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/main.py
exp_20260416_allhybrid1,2,301,1,high_friction_low_assist,digital_friction_parallel_exp_20260416_allhybrid1_p002_high_friction_low_assist_20260416_041610,79f80c50-a8e5-4e15-8c62-c95be347216a,301,ok,0,1,5bbecce286fc88e7,/Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/analysis/run_meta_exp_20260416_allhybrid1_p002_w01.json,10,single,7,1,15,96,7,672,6720,2026-04-16T04:16:10,2026-04-16T04:27:41,/opt/anaconda3/envs/agent_env/bin/python /Users/pifazuoren/Downloads/AgentSociety-main/examples/digital_friction_mvp/main.py
